日期,等权净值
2026-06-12,0.097745
2026-06-15,0.094201
2026-06-16,0.093286
2026-06-17,0.093286
2026-06-18,0.093286
2026-06-22,0.093286
2026-06-23,0.093286
2026-06-24,0.093286
2026-06-25,0.089511
2026-06-26,0.086858
2026-06-29,0.086857
2026-06-30,0.086857
2026-07-01,0.086857
2026-07-02,0.086857
2026-07-03,0.086857
2026-07-06,0.086857
2026-07-07,0.086857
2026-07-08,0.086857
2026-07-09,0.086857
2026-07-10,0.086857
2026-07-13,0.086857
2026-07-14,0.091400
2026-07-15,0.082250
2026-07-16,0.074004
2026-07-17,0.066538
2026-07-20,0.066809
2026-07-21,0.065613
2026-07-22,0.066004
2026-07-23,0.066480
2026-07-24,0.063426
2026-07-27,0.063058
2026-07-28,0.063058
2026-07-29,0.063365
2026-07-30,0.060964
2026-07-31,0.061826
2026-08-03,0.062304
2026-08-04,0.061845
2026-08-05,0.061753
2026-08-06,0.061202
2026-08-07,0.060791
2026-08-10,0.061740
2026-08-11,0.061140
2026-08-12,0.062244
2026-08-13,0.061276
2026-08-14,0.060378
2026-08-17,0.061023
