日期,等权净值
2026-06-12,0.031912
2026-06-15,0.030755
2026-06-16,0.030456
2026-06-17,0.030456
2026-06-18,0.030456
2026-06-22,0.030456
2026-06-23,0.030456
2026-06-24,0.030456
2026-06-25,0.029224
2026-06-26,0.028358
2026-06-29,0.028357
2026-06-30,0.028357
2026-07-01,0.028357
2026-07-02,0.028357
2026-07-03,0.028357
2026-07-06,0.028357
2026-07-07,0.028357
2026-07-08,0.031476
2026-07-09,0.030869
2026-07-10,0.030427
2026-07-13,0.030611
2026-07-14,0.031605
2026-07-15,0.028441
2026-07-16,0.027037
2026-07-17,0.025677
2026-07-20,0.025763
2026-07-21,0.025302
2026-07-22,0.025452
2026-07-23,0.025636
2026-07-24,0.024458
2026-07-27,0.024623
2026-07-28,0.024054
2026-07-29,0.024434
2026-07-30,0.024037
2026-07-31,0.024495
2026-08-03,0.024639
2026-08-04,0.024575
2026-08-05,0.024606
2026-08-06,0.024241
2026-08-07,0.024046
2026-08-10,0.024372
2026-08-11,0.024178
2026-08-12,0.024726
2026-08-13,0.024413
2026-08-14,0.024044
2026-08-17,0.024320
