日期,等权净值
2026-06-12,0.856176
2026-06-15,0.866978
2026-06-16,0.870865
2026-06-17,0.860622
2026-06-18,0.861570
2026-06-22,0.861192
2026-06-23,0.868372
2026-06-24,0.854747
2026-06-25,0.840435
2026-06-26,0.823809
2026-06-29,0.824566
2026-06-30,0.827318
2026-07-01,0.846327
2026-07-02,0.840147
2026-07-03,0.858723
2026-07-06,0.848501
2026-07-07,0.822662
2026-07-08,0.823636
2026-07-09,0.820109
2026-07-10,0.818194
2026-07-13,0.769096
2026-07-14,0.776399
2026-07-15,0.759965
2026-07-16,0.736599
2026-07-17,0.714610
2026-07-20,0.721644
2026-07-21,0.718383
2026-07-22,0.712655
2026-07-23,0.731073
2026-07-24,0.713041
2026-07-27,0.730365
2026-07-28,0.710290
2026-07-29,0.706992
2026-07-30,0.697415
2026-07-31,0.718557
2026-08-03,0.725180
2026-08-04,0.741867
2026-08-05,0.764572
2026-08-06,0.762797
2026-08-07,0.776101
2026-08-10,0.762512
2026-08-11,0.757438
2026-08-12,0.772840
2026-08-13,0.781778
2026-08-14,0.802495
2026-08-17,0.796440
